g1name,g2name,dist,cosinedist
SAU,BGR,1409784.13632711,0.317171368033119
SAU,BHR,26276.29170066,0.104571728014794
SAU,BIH,2038050.28695961,0.35815999944159
SAU,BLZ,11922341.2178712,0.287923219452687
SAU,BOL,11133536.9362653,0.072328936809551
SAU,BRA,8350112.73803961,0.265603568876625
SAU,BRB,9709290.83957747,0.170627902759191
SAU,BWA,4244559.42569237,0.442274000592393
SAU,CAN,6621733.8049508,0.651216319743294
SAU,CHE,2815666.16074533,1.16330017489038
SAU,CHL,12249977.7967963,0.088344190527731
SAU,CMR,2675254.6634819,0.113481162313399
SAU,COL,10857019.1632867,0.085188012654364
SAU,CRI,12052513.2611856,0.109781257052377
SAU,CZE,2508614.01723467,0.757594395306618
SAU,DEU,2697009.26643355,1.50468757627622
SAU,DNK,3130820.9149537,1.68202278310967
SAU,DOM,10220647.5253838,0.120886746998999
SAU,ECU,11955497.8850252,0.10930020585525
SAU,EGY,13002.36080165,0.11135544126804
SAU,ESP,3018833.6266369,0.05432565232006
SAU,EST,2964101.40878346,1.25869391732065
SAU,FIN,3265122.0015876,1.7233884605625
SAU,FRA,2674711.51621217,0.10065571320099
SAU,GAB,3471218.76998947,0.105225072582536
SAU,GBR,3632247.37522483,0.333191746896588
SAU,GHA,4069580.0696842,0.091141242585341
SAU,GRC,964164.5637673,0.82626800579473
SAU,GTM,12051898.945633,0.049818683242334
SAU,HKG,5954990.04322374,0.155617589944068
SAU,HND,11748395.1612057,0.120616014276712
SAU,HRV,2033285.75100044,0.324206895207366
SAU,HUN,2132650.00635079,0.804159460741463
SAU,IDN,4611205.5149899,0.265660404652255
SAU,IND,1298591.06377384,0.12892144856462
SAU,IRL,4172683.03192206,0.569978937681034
SAU,IRQ,0,0.604842598450208
SAU,ISR,14486.53819623,0.505640460999711
SAU,ITA,1909219.37186527,0.114781472808115
SAU,JAM,10954921.1632943,0.263729601296479
SAU,JOR,0,0.068628670393648
SAU,JPN,6888458.19692018,1.90643082442034
SAU,KAZ,1493684.50173648,0.357832578449755
SAU,KEN,1363523.42653812,0.227301010116541
SAU,KGZ,2268171.05439501,0.074618111072313
SAU,KOR,6876208.83316599,1.58823428359924
SAU,KWT,0,0.057462037903298
SAU,LAO,4599924.96255621,0.177426398261364
SAU,LBN,227452.65274003,0.082261782742656
SAU,LBY,943745.70046748,0.235333452998081
SAU,LKA,2901738.26608875,0.279773733935121
SAU,LUX,3232788.80164212,0.19361451211105
SAU,MDA,1722220.91519335,0.081465756609756
SAU,MEX,11605771.2390863,0.051845134776563
SAU,MLI,3241845.83424438,0.459808216107542
SAU,MMR,3768127.23457948,0.328465031167703
SAU,MNG,4024836.52511995,0.843097128153097
SAU,MOZ,2995089.73635568,0.523709038302758
SAU,MUS,4262989.7141625,0.199970852876113
SAU,MYS,5026397.49496865,0.061564774831067
SAU,NER,2047427.61674974,0.168132025206384
SAU,NGA,2697200.7408797,0.16334644838502
SAU,NIC,11748395.1612057,0.951673491645113
SAU,NLD,3321511.10773163,1.47642700283488
SAU,NOR,3591504.17430402,1.53486535015291
SAU,NZL,13175324.8981504,0.195172969696113
SAU,OMN,0,0.125614344722249
SAU,PAK,699832.0585131,0.26899629532765
SAU,PAN,11640572.2088486,0.404495530383217
SAU,PER,11587466.747748,0.089588038822155
SAU,PHL,6721425.35519983,0.418230547903904
SAU,PNG,9635843.33496934,1.26625195431241
SAU,POL,2280821.82661932,0.150829836239386
SAU,PRI,9974231.17133663,0.334644342250097
SAU,PRT,3924198.79790395,0.098504385181575
SAU,PRY,11133257.4730425,0.115631492250165
SAU,QAT,0,0.151734147771687
SAU,ROU,1547067.72065775,0.148199100537082
SAU,RWA,2335914.46678745,0.362841082431414
SAU,SGP,5675299.64782783,0.282913629222772
SAU,SLV,12215847.2945558,0.149654529500446
SAU,SVK,2257065.08776667,0.623486044270439
SAU,SVN,2416548.76001447,0.240557630101396
SAU,SWE,3173980.88298708,1.77744841722622
SAU,THA,4357595.42153642,0.061964932824945
SAU,TTO,9910952.36680834,0.442776358334543
SAU,TUR,483706.03947642,0.324360583610278
SAU,TWN,6350919.01367294,1.79002392461665
SAU,TZA,2150431.86324549,0.526455895873529
SAU,UGA,1633340.93022752,0.186951820263939
SAU,URY,11455254.1357514,0.111905993583901
SAU,USA,8437453.52036741,0.786641833810026
SAU,VEN,10004453.9929247,0.092422565967409
SAU,VNM,4766558.82936054,0.448012850708548
SAU,ZAF,4486472.45456143,0.27726931294321
SAU,ZMB,3025700.34945055,0.822717610362146
SAU,ZWE,3807338.60487128,0.120083450566679
SGP,ABW,18308124.0774604,0.199553583280281
SGP,AFG,4951140.62663751,0.277549620428492
SGP,AGO,8904499.42367223,0.178119127552321
SGP,ARE,5707717.21529388,0.212890331391541
SGP,ARG,13958537.6830135,0.325823973949125
SGP,AUS,2746281.31521776,0.677443500596175
SGP,AUT,9633876.83843836,0.234710218354464
SGP,BEL,10405589.9844883,0.371141715521174
SGP,BFA,11201220.9251106,0.335433870680944
SGP,BGD,2482698.4910504,0.20466180102794
SGP,BGR,8705032.92023569,0.332193066604347
SGP,BHR,6290503.53762054,0.362130697262742
SGP,BIH,9427655.73789623,0.392344949502348
SGP,BLZ,17420841.5732112,0.157377308084743
SGP,BOL,17125506.6112778,0.293725733465762
SGP,BRA,15358363.216623,0.071598738815708
SGP,BRB,17547679.6754837,0.210189847994617
SGP,BWA,8450482.16264399,0.249975811229807
SGP,CAN,10607601.8815861,0.593500791996102
SGP,CHE,10138780.1134852,1.05571045268104
SGP,CHL,13891987.8910301,0.227814820852376
SGP,CMR,9720330.50755916,0.345965269355177
SGP,COL,18385808.1406232,0.336669149017251
SGP,CRI,18260669.8245978,0.265470118092413
SGP,CZE,9517153.99078666,0.673212190620461
SGP,DEU,9792858.6114133,1.40181988365125
SGP,DNK,9786648.75498536,1.60979911228078
SGP,DOM,17569601.4041477,0.400043413644069
SGP,ECU,18271118.8704573,0.387911623697976
SGP,EGY,7564423.99878758,0.183342497255819
SGP,ESP,10704075.3605188,0.316659890576625
SGP,EST,9046023.84135325,1.21874803560867
SGP,FIN,8973385.95249934,1.6711714563144
SGP,FRA,5764212.40166,0.261201839962891
SGP,GAB,9916844.80135721,0.290035727971573
SGP,GBR,10647079.2953715,0.368048811436744
SGP,GHA,11369005.3806543,0.270452944705729
SGP,GRC,8616491.39081793,0.602002652485851
SGP,GTM,17324050.3089224,0.272000331617445
SGP,HKG,2551057.02983033,0.221879592797535
SGP,HND,17684959.013299,0.243673087763093
SGP,HRV,9449082.35346101,0.357659924928695
SGP,HUN,9207982.91212241,0.633603172735112
SGP,IDN,17821.14011825,0.129907447823441
SGP,IND,1243236.99454401,0.244979941423783
SGP,IRL,11157111.0840595,0.546437601744243
SGP,IRQ,6618571.28745197,0.403306938075704
SGP,ISR,7860986.61277595,0.334591631694518
SGP,ITA,9499078.74863225,0.241156436986451
SGP,JAM,17786936.1041427,0.13320670778906
SGP,JOR,7534999.80254222,0.333423144967472
SGP,JPN,3313415.26881468,1.67030199032989
SGP,KAZ,5103400.27416612,0.29109465917464
SGP,KEN,6865648.32113235,0.235388834484561
SGP,KGZ,5088514.69210092,0.323837125265155
SGP,KOR,4233320.24385395,1.46531600093632
SGP,KWT,6581042.39619557,0.307582200720393
SGP,LAO,1406274.49190573,0.310203286249517
SGP,LBN,7828773.9499185,0.349356827756379
SGP,LBY,8773689.0955803,0.209219834384792
SGP,LKA,2493814.10926566,0.221498976972807
SGP,LUX,10403467.578168,0.278270059294923
SGP,MDA,8640973.41932578,0.349744477726239
SGP,MEX,14285039.359558,0.304158584951995
SGP,MLI,10947723.7407808,0.422717257513814
SGP,MMR,1113567.018559,0.164090510085136
SGP,MNG,4465833.04328597,0.58100299439848
SGP,MOZ,7096657.0196865,0.389721429485216
SGP,MUS,5538159.06536518,0.275099956379495
SGP,MYS,3018.55914346,0.296927175078335
SGP,NER,9715195.39057582,0.190600099422849
SGP,NGA,9870449.2413785,0.227342026910996
SGP,NIC,17958559.8105766,0.722100161958159
SGP,NLD,10312404.3525603,1.38779828876534
SGP,NOR,9199726.28083717,1.43273257919962
SGP,NZL,8032248.44449369,0.173276822743262
SGP,OMN,5276741.78295153,0.348494579871768
SGP,PAK,4341043.1811147,0.25794527501003
SGP,PAN,18581968.267966,0.24994518659098
SGP,PER,18008328.0233973,0.366225941052788
SGP,PHL,1610038.74820441,0.262247584926916
SGP,PNG,4134279.35930918,1.01641332960563
SGP,POL,9153040.91962457,0.240761014493626
SGP,PRI,17522936.7884985,0.156158746793127
SGP,PRT,11541590.4960918,0.305727160880416
SGP,PRY,16374652.7945467,0.339358256714051
SGP,QAT,6166935.86369343,0.188849523695454
SGP,ROU,8648899.61288565,0.184653749488062
SGP,RWA,8099749.60328494,0.421117013311027
SGP,SAU,5675299.64782783,0.282913629222772
SGP,SLV,17712536.5265417,0.185480202178022
SGP,SVK,9245450.56842539,0.575421691805236
SGP,SVN,9677608.49774733,0.371893437694187
SGP,SWE,9388768.91280697,1.67145145633967
SGP,THA,528886.59489928,0.335092021838778
SGP,TTO,17768274.5116995,0.264555576580801
SGP,TUR,7202889.22432291,0.156902228154988
SGP,TWN,2920018.57724298,1.52030187564839
SGP,TZA,7110159.36590438,0.308702185771335
SGP,UGA,7632899.23593763,0.231851088201026
SGP,URY,15652046.6580766,0.340077328559256
SGP,USA,8464270.96489611,0.655565062446131
SGP,VEN,17893490.6609197,0.352591544283183
SGP,VNM,802069.42993045,0.380060768298966
SGP,ZAF,8176821.41777503,0.15530211106099
SGP,ZMB,7850846.77054741,0.61054243030276
SGP,ZWE,8000914.54932756,0.191454544213502
SLV,ABW,1915548.10454172,0.181638331857568
SLV,AFG,13619607.593753,0.372905170787427
SLV,AGO,11189003.8390978,0.108951817791169
SLV,ARE,13890847.7481363,0.134558904573425
SLV,ARG,4554302.5583677,0.186328659094622
SLV,AUS,12593963.5399788,0.829502989928307
SLV,AUT,9412677.44833947,0.209220474619479
SLV,BEL,8832184.45472384,0.374067839836573
SLV,BFA,8888995.44520486,0.220229992053762
SLV,BGD,15449833.4582184,0.133817395730152
SLV,BGR,10481952.7899914,0.29883257369303
SLV,BHR,13668989.8508167,0.226842881528163
SLV,BIH,9945852.06061306,0.369570842194024
SLV,BLZ,163260.03351257,0.177186596276355
SLV,BOL,3361778.63090235,0.146414253063013
SLV,BRA,2359663.52864751,0.161593096387191
SLV,BRB,3032933.66143543,0.092709996224787
SLV,BWA,12364165.1937538,0.311967811801154
SLV,CAN,3104353.05639128,0.643544015355593
SLV,CHE,9181250.86075207,1.13840474810148
SLV,CHL,3964911.44583444,0.070422527645633
SLV,CMR,10555620.1507447,0.204680807600517
SLV,COL,1247101.06643529,0.185598161359427
SLV,CRI,333905.27285272,0.143536123676237
SLV,CZE,9508341.78535062,0.73894073037017
SLV,DEU,9051712.73019369,1.47734746583192
SLV,DNK,9081179.20530069,1.65948709627403
SLV,DOM,1759360.71715404,0.254323289141989
SLV,ECU,1485558.84299721,0.23882032325579
SLV,EGY,11252018.3706284,0.085493365239649
SLV,ESP,7306510.75945729,0.179617891369429
SLV,EST,9781155.43406282,1.25385618629092
SLV,FIN,9275268.78086596,1.71617939627534
SLV,FRA,2795187.8907315,0.143229163231515
SLV,GAB,10716283.987079,0.135930105201166
SLV,GBR,8088537.89192926,0.35239971424506
SLV,GHA,9171945.41678065,0.132559584715704
SLV,GRC,10453138.1010844,0.710562694348641
SLV,GTM,0,0.114153426580195
SLV,HKG,15156465.0532037,0.198064974440207
SLV,HND,0,0.069370384891537
SLV,HRV,9766802.62267444,0.333512228111654
SLV,HUN,9899161.60771344,0.731339955629391
SLV,IDN,14270466.5108879,0.128751258634625
SLV,IND,14277770.7170752,0.083794537411457
SLV,IRL,7935911.31021206,0.574258955176147
SLV,IRQ,12286644.7691873,0.471591060665912
SLV,ISR,12019642.8537128,0.447750986598578
SLV,ITA,9253536.87819197,0.11905795437517
SLV,JAM,1118285.28763915,0.129655975566111
SLV,JOR,12082163.8576383,0.208828422873899
SLV,JPN,11449136.5166599,1.82278622654989
SLV,KAZ,11649281.954614,0.258213082550052
SLV,KEN,13278852.2124903,0.123573384674856
SLV,KGZ,13356573.4573696,0.168575001408868
SLV,KOR,12858100.6087981,1.55290756099647
SLV,KWT,13151692.8035585,0.165152630617862
SLV,LAO,15728324.2727004,0.214624992486896
SLV,LBN,11995179.8166031,0.209471667057862
SLV,LBY,9898822.15763284,0.200212322547839
SLV,LKA,17054936.7606295,0.171515781198116
SLV,LUX,9079552.76370172,0.224903737852442
SLV,MDA,10568741.8424888,0.198195289298207
SLV,MEX,208916.70449229,0.155696265851176
SLV,MLI,8085568.12509481,0.436692498676128
SLV,MMR,15180171.1161112,0.220578074839726
SLV,MNG,12419715.4879702,0.729651274171436
SLV,MOZ,13348297.1837527,0.444755666855409
SLV,MUS,16225735.714283,0.126101758116213
SLV,MYS,16134931.1750144,0.136083581302081
SLV,NER,9399291.01170999,0.092792102573441
SLV,NGA,9820575.52010879,0.084899250880087
SLV,NIC,36390.13199938,0.813564296106952
SLV,NLD,2101710.29957209,1.45231871443564
SLV,NOR,8136301.02431582,1.50958180099655
SLV,NZL,9306287.5040253,0.109523107607482
SLV,OMN,14092968.4454955,0.211255305258827
SLV,PAK,14006116.0112024,0.191573538621596
SLV,PAN,681670.270197,0.262830999123011
SLV,PER,2006439.45735914,0.216471803937603
SLV,PHL,14805886.6660247,0.27662936250514
SLV,PNG,12762738.7856419,1.14238434005373
SLV,POL,9528130.4715759,0.185471503741141
SLV,PRI,2166215.156994,0.197919848928803
SLV,PRT,6170288.11426911,0.193703154594859
SLV,PRY,4640146.99609707,0.20491050436715
SLV,QAT,13727531.5818023,0.116504276316365
SLV,ROU,10232613.8554946,0.065528012330606
SLV,RWA,12939988.2499436,0.366601653160484
SLV,SAU,12215847.2945558,0.149654529500446
SLV,SGP,17712536.5265417,0.185480202178022
SLV,SVK,9900596.04593677,0.616400324951245
SLV,SVN,9730053.09572149,0.294353011195741
SLV,SWE,9111260.72378525,1.74993166475151
SLV,THA,15998756.5283946,0.197505820926878
SLV,TTO,2835276.52617282,0.376756987858221
SLV,TUR,10875685.0799575,0.236886736648551
SLV,TWN,14457291.3420492,1.68597506692715
SLV,TZA,13051710.5209532,0.41811990421409
SLV,UGA,12959779.3996177,0.112700209848962
SLV,URY,5813125.84481368,0.211436962709929
SLV,USA,1340667.38811065,0.747108722409262
SLV,VEN,1636169.7676525,0.211385992676904
SLV,VNM,15511279.9409021,0.386231898734426
SLV,ZAF,12086988.8770712,0.15575644481048
SLV,ZMB,12436078.441285,0.731738742858406
SLV,ZWE,12857526.1572137,0.079257530241612
SVK,ABW,8734075.19562703,0.591302101636718
SVK,AFG,3467654.33717749,0.416812276450682
SVK,AGO,5824113.77125111,0.587762018167217
SVK,ARE,3714578.42086996,0.615864245106014
SVK,ARG,10810349.2477124,0.693318844111423
SVK,AUS,11930849.0003487,0.961987743840846
SVK,AUT,0,0.409013435965128
SVK,BEL,787325.20117419,0.265503151017083
SVK,BFA,3993686.36491113,0.674895273060939
SVK,BGD,6082991.89785111,0.540751683677453
SVK,BGR,461584.920579,0.34483226400672
SVK,BHR,3477907.54287694,0.698998041985813
SVK,BIH,284678.35477222,0.289133322880639
SVK,BLZ,9540481.27722488,0.528768510314296
SVK,BOL,10244677.0080716,0.658295000512688
SVK,BRA,7812274.1609089,0.625624841098881
SVK,BRB,7908336.12794442,0.558088940402872
SVK,BWA,7320264.80831479,0.576702109758582
SVK,CAN,4419910.79951281,0.044645504812915
SVK,CHE,507777.51892102,0.550000332636263
SVK,CHL,11192170.4115692,0.622537179933857
SVK,CMR,3871451.63796842,0.694121515730495
SVK,COL,8847606.59514242,0.687184444308804
SVK,CRI,9861265.63027742,0.682047999190673
SVK,CZE,0,0.150176602704949
SVK,DEU,226478.80906608,0.885769085823162
SVK,DNK,658666.74742076,1.0878438590625
SVK,DOM,8121996.23418452,0.698269457874251
SVK,ECU,10174790.2290291,0.690543380824116
SVK,EGY,1874455.02244594,0.59626239349803
SVK,ESP,1249913.67154471,0.609954513468013
SVK,EST,941581.64736017,0.68033736197566
SVK,FIN,1158837.32813865,1.12797768958433
SVK,FRA,642136.34859508,0.53928111148083
SVK,GAB,5079705.87793649,0.609453825404353
SVK,GBR,1147595.8299104,0.294835542633516
SVK,GHA,4402198.38118681,0.678752554543996
SVK,GRC,778345.48734588,0.608212515819923
SVK,GTM,9657374.37416568,0.627927886146172
SVK,HKG,8239889.33084917,0.517247409370023
SVK,HND,9478157.72175153,0.607367874273903
SVK,HRV,167909.04714227,0.307024969831445
SVK,HUN,0,0.362837484144072
SVK,IDN,8255598.56519792,0.628486502639476
SVK,IND,4451748.3442948,0.588610520038506
SVK,IRL,1676603.7347618,0.07301176069648
SVK,IRQ,2051470.70837537,0.611460137457872
SVK,ISR,2017880.87001828,0.437176054925244
SVK,ITA,306192.12825626,0.535492647848689
SVK,JAM,8739072.88318146,0.618180657251584
SVK,JOR,2079619.56487366,0.614173837117798
SVK,JPN,7933583.18522903,1.49079090079729
SVK,KAZ,1754324.36400273,0.513284183274724
SVK,KEN,4930619.85188907,0.604053184413426
SVK,KGZ,3751907.33155095,0.615319567298164
SVK,KOR,7802504.52734616,0.975415863004083
SVK,KWT,2946906.41239196,0.634691893598776
SVK,LAO,7366221.97023571,0.678905180271885
SVK,LBN,1910700.36064219,0.606348375853354
SVK,LBY,1669231.79528694,0.428395293508227
SVK,LKA,6843658.72716341,0.51920274633326
SVK,LUX,768260.43891161,0.442796753940225
SVK,MDA,312787.36783952,0.625067986462273
SVK,MEX,9192229.4586396,0.65804005592365
SVK,MLI,3200650.52068904,0.458778142025097
SVK,MMR,6571666.97726015,0.570547380241116
SVK,MNG,4596941.24703376,0.797447298760238
SVK,MOZ,6787739.41274984,0.838011281308313
SVK,MUS,8381175.4543186,0.603660659311173
SVK,MYS,8530884.83798992,0.633175078710462
SVK,NER,2745161.5403027,0.649955467012933
SVK,NGA,3807405.82205252,0.591206357881916
SVK,NIC,9484008.35850261,0.998250887452648
SVK,NLD,807753.93728036,0.862228682485105
SVK,NOR,1140191.13132596,0.915049203540444
SVK,NZL,15284478.0104653,0.686294405557848
SVK,OMN,3839174.18260388,0.699897500066974
SVK,PAK,3859680.84619897,0.483409218261299
SVK,PAN,9597417.34560961,0.603067440424369
SVK,PER,10004420.8362446,0.683483065847282
SVK,PHL,8920687.52936028,0.609514285968754
SVK,PNG,12258531.5379416,1.35186635582072
SVK,POL,0,0.485668053612753
SVK,PRI,7939354.83955043,0.596505753031771
SVK,PRT,1957872.82242248,0.540587304234941
SVK,PRY,10594828.0520068,0.706420865065578
SVK,QAT,3529792.39332326,0.531734496906116
SVK,ROU,73727.93560785,0.554075697716476
SVK,RWA,5548829.66199411,0.366781650985978
SVK,SAU,2257065.08776667,0.623486044270439
SVK,SGP,9245450.56842539,0.575421691805236
SVK,SLV,9900596.04593677,0.616400324951245
SVK,SVN,143300.93667438,0.421671716860403
SVK,SWE,721460.00047573,1.15876482450064
SVK,THA,7316613.4262262,0.671989333471894
SVK,TTO,8139868.46822119,0.39417195219853
SVK,TUR,796885.1863137,0.439985577036339
SVK,TWN,8375896.46023233,1.54863135984649
SVK,TZA,5549357.65732447,0.644117533607027
SVK,UGA,5034137.9131088,0.692375151994928
SVK,URY,11347448.4604313,0.694697667334503
SVK,USA,5979332.26901285,0.274698016192327
SVK,VEN,8287617.16051823,0.68596595097716
SVK,VNM,7399418.17667062,0.800128059250518
SVK,ZAF,7852784.42292506,0.60772826551017
SVK,ZMB,6335449.33271143,0.618362248685995
SVK,ZWE,7137781.83434487,0.641335001929569
SVN,ABW,8494009.07987992,0.381843191899502
SVN,AFG,3883710.67831155,0.414032150442451
SVN,AGO,5544826.94116245,0.269871442357282
SVN,ARE,3969055.95377069,0.288607852977011
SVN,ARG,10435018.638708,0.297551787761391
SVN,AUS,12310952.9399798,0.996423700791987
SVN,AUT,0,0.169515950871887
SVN,BEL,669336.44205428,0.178659204632731
SVN,BFA,3622193.92531136,0.29233589174099
SVN,BGD,6552323.96579629,0.243501101845556
SVN,BGR,538710.47603038,0.148285583587886
SVN,BHR,3737806.24240782,0.29473016795028
SVN,BIH,47501.71014445,0.143492767065103
SVN,BLZ,9387355.4835454,0.33228970236828
SVN,BOL,9902136.85625811,0.268929796601269
SVN,BRA,7433874.0401962,0.385945897762886
SVN,BRB,7637621.21237576,0.255059406021421
SVN,BWA,7099980.62104619,0.466242892278263
SVN,CAN,4669214.10352761,0.454196872622435
SVN,CHE,227831.10546939,0.970410454034786
SVN,CHL,10865151.3114204,0.263459993547408
SVN,CMR,3597187.08522353,0.292398179200897
SVN,COL,8611101.31432672,0.285138488983862
SVN,CRI,9664207.29170586,0.312707764854025
SVN,CZE,200020.04000966,0.567233809641139
SVN,DEU,118517.74311819,1.29904171357197
SVN,DNK,908225.55454839,1.46301825132156
SVN,DOM,7897495.2708744,0.286571710746193
SVN,ECU,9913315.41368836,0.278836659713173
SVN,EGY,1753714.00220567,0.267961617960483
SVN,ESP,895543.30502222,0.214796280461278
SVN,EST,1289833.55009249,1.03206388324561
SVN,FIN,1506911.77974611,1.49657387769532
SVN,FRA,431685.90576454,0.173656033583633
SVN,GAB,4798398.64670914,0.223862206502125
SVN,GBR,1031016.10783888,0.142303586743272
SVN,GHA,4035964.29725416,0.302875827526728
SVN,GRC,686478.85056497,0.767593702423359
SVN,GTM,9508523.06449147,0.247220883017596
SVN,HKG,8756984.87753511,0.218823313885884
SVN,HND,9295344.74695254,0.251098166659974
SVN,HRV,0,0.127959861284701
SVN,HUN,0,0.669444662612228
SVN,IDN,8668848.00552901,0.375702285859429
SVN,IND,4912567.23496565,0.232779945656837
SVN,IRL,1568707.69868735,0.360385984744135
SVN,IRQ,2336666.53242942,0.590714359144926
SVN,ISR,2168907.61027108,0.473341110828122
SVN,ITA,0,0.185397926903188
SVN,JAM,8540740.74493919,0.373782964298803
SVN,JOR,2233407.11608879,0.222301657663635
SVN,JPN,8416283.82759957,1.82310447794415
SVN,KAZ,2256032.98803596,0.326576969181845
SVN,KEN,4844862.77414573,0.298965039762177
SVN,KGZ,4241502.63055531,0.211189815332085
SVN,KOR,8321551.87953952,1.39205693827516
SVN,KWT,3211226.57997325,0.23652729990426
SVN,LAO,7859076.39139429,0.314077683702615
SVN,LBN,2098199.50199345,0.198570481441729
SVN,LBY,1376804.22859261,0.183178087390386
SVN,LKA,7196586.58844884,0.283735397157281
SVN,LUX,630716.20840212,0.132824302369709
SVN,MDA,784796.82748037,0.215014589970076
SVN,MEX,9048227.85419907,0.264381214536888
SVN,MLI,2812018.40849432,0.353893154779801
SVN,MMR,7060230.47053266,0.371196902869623
SVN,MNG,5123553.73137057,0.868270117129456
SVN,MOZ,6641581.4905951,0.629075730099326
SVN,MUS,8436116.07618903,0.267959315941805
SVN,MYS,8965012.02818823,0.240801298792178
SVN,NER,2442441.75039184,0.324774105340928
SVN,NGA,3527621.50522007,0.254941827090025
SVN,NIC,9299526.17820435,0.982447289731108
SVN,NLD,734400.49394439,1.26302526542425
SVN,NOR,1343789.74526298,1.33051177037259
SVN,NZL,15674340.7378833,0.373536009642979
SVN,OMN,4143401.45532214,0.301230687347753
SVN,PAK,4223523.67410459,0.22993437172376
SVN,PAN,9370727.42379447,0.436865759816445
SVN,PER,9720872.83244628,0.276626621097826
SVN,PHL,9445098.12197514,0.451363381102189
SVN,PNG,12782776.7528536,1.34274473031921
SVN,POL,345509.75501674,0.166741864869024
SVN,PRI,7702610.33834287,0.407334511182149
SVN,PRT,1649399.37594594,0.146599134717774
SVN,PRY,10234000.5544296,0.310950764269844
SVN,QAT,3793967.56785957,0.213195015420155
SVN,ROU,289447.86549476,0.238763314602558
SVN,RWA,5382300.69481148,0.161289495938204
SVN,SAU,2416548.76001447,0.240557630101396
SVN,SGP,9677608.49774733,0.371893437694187
SVN,SLV,9730053.09572149,0.294353011195741
SVN,SVK,143300.93667438,0.421671716860403
SVN,SWE,958174.41695115,1.57100847811207
SVN,THA,7791358.81779934,0.275937488754247
SVN,TTO,7866068.18526968,0.398942005685037
SVN,TUR,941934.48548924,0.30921461155644
SVN,TWN,8900290.67213093,1.7619764729133
SVN,TZA,5385360.53210021,0.572090471079531
SVN,UGA,4883116.39970678,0.355221303837481
SVN,URY,10965629.6893557,0.298281358452049
SVN,USA,5895775.41048364,0.633999400867225
SVN,VEN,8016179.04174163,0.281016906075062
SVN,VNM,7894824.60466119,0.547856865431109
SVN,ZAF,7653126.38778758,0.380311729374733
SVN,ZMB,6149119.71857681,0.754762263630079
SVN,ZWE,6947802.23274006,0.306230198870066
SWE,ABW,8303850.32211161,1.67816269685034
SWE,AFG,3943081.15086466,1.43518556281061
SWE,AGO,6646861.05166262,1.71685505127835
SWE,ARE,4500344.28956019,1.76267490039996
SWE,ARG,10995952.1377079,1.84582792440141
SWE,AUS,11854998.3921189,1.72025055489019
SWE,AUT,713326.4640505,1.55189258555481
SWE,BEL,667455.39186866,1.42288915868384
SWE,BFA,4626000.09784769,1.8083988088638
SWE,BGD,6163817.34426507,1.66069255604401
SWE,BGR,1381186.89036823,1.48017446032554
SWE,BHR,4261155.37052211,1.85101154345401
SWE,BIH,1138504.36185042,1.43325542842161
SWE,BLZ,8678234.75481188,1.63437033569507
SWE,BOL,10161965.4521364,1.80646663307131
SWE,BRA,8019659.59513868,1.72833580669383
SWE,BRB,7636517.14973102,1.69521600785859
SWE,BWA,8204253.52759724,1.59227996391966
SWE,CAN,2352829.45517861,1.13121480674539
SWE,CHE,897687.56129882,0.640764098401276
SWE,CHL,11133451.0426254,1.7669405759957
SWE,CMR,4700419.89470561,1.84093967122771
SWE,COL,8400475.65529053,1.83954193830964
SWE,CRI,9203966.86220512,1.82453153732677
SWE,CZE,483675.24359576,1.02895763639715
SWE,DEU,72166.65789399,0.274780594474937
SWE,DNK,4587.75313596,0.359781234919221
SWE,DOM,7632948.97569381,1.85336748021001
SWE,ECU,9813386.88816531,1.84551808663584
SWE,EGY,2776584.70319564,1.74004063504276
SWE,ESP,1603621.94241418,1.76700945752987
SWE,EST,152824.17668499,0.652662214319168
SWE,FIN,0,0.414681240593302
SWE,FRA,785203.08232596,1.69328462879104
SWE,GAB,5899578.23571598,1.75220887533422
SWE,GBR,692354.19780974,1.4512724552957
SWE,GHA,5052425.62051272,1.82443405553613
SWE,GRC,1685304.69348387,1.31872592069012
SWE,GTM,8784458.40046777,1.77863282104542
SWE,HKG,7710033.90924457,1.66610667209516
SWE,HND,8748053.93015924,1.74829384160672
SWE,HRV,996694.41436025,1.45961608068697
SWE,HUN,846559.28746832,1.08265619529008
SWE,IDN,8555068.81332628,1.72673117557424
SWE,IND,4735520.21865527,1.72832841080623
SWE,IRL,1157843.27263622,1.21543124704773
SWE,IRQ,2825287.56038435,1.52446263922734
SWE,ISR,2935751.46248685,1.45481019830767
SWE,ITA,922406.86293929,1.6849067986687
SWE,JAM,8129062.43765559,1.72313146140972
SWE,JOR,3003880.93803678,1.77160659332144
SWE,JPN,6367466.52792133,1.22419337206178
SWE,KAZ,1995669.66629062,1.58948585212326
SWE,KEN,5858411.38655788,1.71655741887651
SWE,KGZ,3838811.83311243,1.76771561304413
SWE,KOR,6629522.252609,0.245825256839081
SWE,KWT,3737257.75610654,1.78601838380796
SWE,LAO,7172193.72035387,1.80704616269203
SWE,LBN,2816327.86118051,1.76153824954214
SWE,LBY,2468614.90040633,1.56271460350251
SWE,LKA,7381141.1741158,1.62122238730533
SWE,LUX,741325.9087852,1.60008805113969
SWE,MDA,1111184.96029656,1.77882859281045
SWE,MEX,7978009.01843132,1.81006216691582
SWE,MLI,3677331.91516931,1.47376204615942
