g1name,g2name,dist,subregions
BEL,NOR,739742.03347385,0.1822284828919
BGR,NOR,1797453.15946318,0.437140327687527
CAN,NOR,1184562.60980233,0.129260105249498
CHE,NOR,1141604.21525421,0.417976261504581
CHL,NOR,10832317.7697914,0.274693933281803
CZE,NOR,883137.90195929,0.124309832048141
DNK,NOR,116456.46185333,0.228755028562208
EST,NOR,554435.38123689,0.45210107939775
FRA,NOR,820795.6537105,0.203167034171055
HUN,NOR,1264961.67980857,0.0437217559330642
IRL,NOR,847423.30302582,0.338588669365925
ITA,NOR,1254031.59648853,0.224984535518096
JPN,NOR,5356096.71841062,0.247601633295421
MUS,NOR,9724379.27397506,0.367525522056966
MEX,NOR,6949942.03548946,0.210585261280481
NGA,NOR,4911053.75368948,0.710460849896743
PER,NOR,9161840.59564411,0.472446254309063
POL,NOR,570870.60004562,0.135014909372792
ROU,NOR,1420603.38809709,0.0894708712667411
SVK,NOR,1140191.13132596,0.120693288048119
USA,NOR,3124629.07066014,0.139550492012237
ZAF,NOR,9142841.78502924,0.0709823207355858
ARE,NZL,13380136.854698,0.262698018789937
AUT,NZL,15460324.5359745,0.579134861228592
AUS,NZL,619453.83956247,0.52514702676449
BEL,NZL,15233268.7327951,0.491069903233626
BGR,NZL,15600338.7377606,0.169824461836266
CAN,NZL,7799353.45076818,0.476089524559607
CHE,NZL,15651859.2727212,0.394896705522807
CHL,NZL,6136869.72897819,0.330457248898229
CZE,NZL,15243008.9140239,0.561979908278191
DNK,NZL,14538852.0480129,0.490390365152307
EST,NZL,14094061.916838,0.201406091264225
FRA,NZL,9498436.7603683,0.484696855320712
HUN,NZL,15371862.1181862,0.471800734112571
IRL,NZL,14647125.6450997,0.207267968991869
ITA,NZL,15707364.6443674,0.465949042069541
JPN,NZL,6258086.23250049,0.51995505762692
MUS,NZL,9459189.53068137,0.23991374406496
MEX,NZL,7086976.54646232,0.47028093705367
NGA,NZL,14394043.478106,0.551815757802964
PER,NZL,9664709.79855266,0.0791638655281814
POL,NZL,14736581.7957968,0.49092624869682
ROU,NZL,15243067.5981365,0.456635329544081
SVK,NZL,15284478.0104653,0.568931759790756
USA,NZL,3570341.87930593,0.517300700014963
ZAF,NZL,8022242.86448365,0.470554788801114
ARE,PER,13320760.6203274,0.202208876382151
AUT,PER,9446073.98157853,0.570297424296421
AUS,PER,10648702.0844484,0.508489947637851
BEL,PER,9038221.89743178,0.446697771151251
BGR,PER,10407073.271927,0.217499350863333
CAN,PER,4705544.12330214,0.455742076112419
CHE,PER,9156554.69748224,0.387863232961047
CHL,PER,0,0.274425710616525
CZE,PER,9681557.17265424,0.550263084158459
DNK,PER,9517313.8187556,0.442140170153502
EST,PER,10372962.0164052,0.199393516842046
FRA,PER,1805969.52625315,0.43919368319706
HUN,PER,9933942.82169932,0.445692291939519
IRL,PER,8234515.49109268,0.188511286774046
ITA,PER,9182749.20630924,0.416914385643949
JPN,PER,13639934.2106738,0.508563563620065
LTU,PER,10313533.2397025,0.298320877554961
MUS,PER,12836445.9178025,0.273450075780841
MEX,PER,2386637.3766747,0.425697672744594
NGA,PER,8140995.88619144,0.578585424934984
POL,PER,9856630.61512979,0.453340758818248
ROU,PER,10246548.7060654,0.424222544456949
SVK,PER,10004420.8362446,0.554837418756942
USA,PER,2820906.18716154,0.506754311424948
ZAF,PER,8701122.42708615,0.449499633662938
ARG,POL,10832720.9218819,0.110173777503869
BRA,POL,7852732.37010958,0.0588408869972
COL,POL,8606184.05127259,0.423409179385551
DEU,POL,0,0.0868541603269825
EGY,POL,1940905.72685904,0.407250507753168
ESP,POL,1286265.80030116,0.409507366335759
FIN,POL,602818.56874829,0.22610564908175
GBR,POL,833643.01926971,0.33374198528179
GRC,POL,838895.58732148,0.0866346438342713
HRV,POL,368747.06208091,0.42498551173366
IDN,POL,8174676.15103291,0.117826486640667
ESP,DEU,669289.32344281,0.426565308252769
KEN,POL,4980724.80597221,0.876713696521818
KWT,POL,2946153.18870315,0.0857327512386972
LVA,POL,185983.5938801,0.552957710873478
NLD,POL,464806.81491559,0.0728017853061464
NOR,POL,570870.60004562,0.135014909372792
NZL,POL,14736581.7957968,0.49092624869682
PRT,POL,1907866.70856078,0.307705589325364
SAU,POL,2280821.82661932,0.221423290716934
SWE,POL,155804.54295803,0.217517946170717
SVN,POL,345509.75501674,0.512741689981096
URY,POL,11392367.9834797,0.437451524952474
ARG,PRT,7565899.58717464,0.266405188645584
BRA,PRT,4397452.37643621,0.289716826432104
COL,PRT,4940544.28491115,0.203396829056177
DEU,PRT,1278183.29284097,0.325920971184701
EGY,PRT,2981214.30622639,0.403356540058872
ESP,PRT,0,0.231481502526039
FIN,PRT,2778879.36742641,0.270790975637643
GBR,PRT,902567.80477378,0.26176660158281
GRC,PRT,2182206.22010498,0.29155789464598
HRV,PRT,1645395.37644027,0.246788015877425
IDN,PRT,10514793.1156309,0.280537971759946
KEN,PRT,5575150.07256638,0.788590165865446
KWT,PRT,4900505.59338701,0.229543436897466
LVA,PRT,2528195.08679746,0.51169362158591
NLD,PRT,1285884.52927665,0.321238146066913
NOR,PRT,2020870.01569627,0.33171260047056
NZL,PRT,14823317.6825262,0.216864698804755
SAU,PRT,3924198.79790395,0.213735509771209
SWE,PRT,2058259.03910634,0.297761507329395
SVN,PRT,1649399.37594594,0.410792370371465
URY,PRT,8138848.89252713,0.27606914466515
ARE,ROU,3005409.50930001,0.274589026843496
AUT,ROU,299611.56484822,0.254427449598774
AUS,ROU,11284978.7850582,0.222797052685996
BEL,ROU,1127431.45458597,0.102910910144316
BGR,ROU,0,0.429517327351296
CAN,ROU,4640110.80700718,0.158781706076698
CHE,ROU,753539.14944629,0.421830541073294
CHL,ROU,11381086.8399562,0.205086395814168
CZE,ROU,321908.27825469,0.21254813795304
DNK,ROU,949716.45542862,0.144727285371852
EST,ROU,1030574.3217314,0.433493774542054
FRA,ROU,921310.04011468,0.120588472277747
HUN,ROU,0,0.075024110174596
IRL,ROU,2027981.73206412,0.31370004350973
ITA,ROU,495949.39829191,0.138701025843878
JPN,ROU,7791466.02473492,0.27770230853201
LTU,ROU,646580.23493588,0.268266076970702
MUS,ROU,7679141.23674001,0.371029043748369
MEX,ROU,9536960.19051936,0.12607856828957
NGA,ROU,3465733.51145004,0.711404130084987
PER,ROU,10246548.7060654,0.424222544456949
POL,ROU,106582.56936467,0.0673663376389363
SVK,ROU,73727.93560785,0.207259548605123
USA,ROU,6344192.9488224,0.203097835850497
ZAF,ROU,7327306.07520533,0.0774955507520319
ARE,SAU,0,0.17763005188154
AUT,SAU,2454219.44924528,0.410464615434227
AUS,SAU,7922742.78488187,0.303193146417603
BEL,SAU,3271762.73369671,0.197476294460386
BGR,SAU,1409784.13632711,0.378616194843524
CAN,SAU,6621733.8049508,0.268997532475831
CHE,SAU,2815666.16074533,0.361471099230877
CHL,SAU,12249977.7967963,0.127738942397053
CZE,SAU,2508614.01723467,0.379027697202025
DNK,SAU,3130820.9149537,0.201469021944695
EST,SAU,2964101.40878346,0.352104849689109
FRA,SAU,2674711.51621217,0.207385995838582
HUN,SAU,2132650.00635079,0.258920865657578
IRL,SAU,4172683.03192206,0.263955131597881
ITA,SAU,1909219.37186527,0.191089151667669
JPN,SAU,6888458.19692018,0.326593087954294
LTU,SAU,2669734.43229516,0.227074480900202
MUS,SAU,4262989.7141625,0.345632141348138
MEX,SAU,11605771.2390863,0.184821742095009
NGA,SAU,2697200.7408797,0.650333619469541
PER,SAU,11587466.747748,0.288211786426553
POL,SAU,2280821.82661932,0.221423290716934
ROU,SAU,1547067.72065775,0.210480121536521
SVK,SAU,2257065.08776667,0.385075519830603
USA,SAU,8437453.52036741,0.319784387757
ZAF,SAU,4486472.45456143,0.26050146810576
ARG,SWE,10995952.1377079,0.273884485970444
BRA,SWE,8019659.59513868,0.233830135187234
COL,SWE,8400475.65529053,0.345789458243962
DEU,SWE,72166.65789399,0.171050895804469
EGY,SWE,2776584.70319564,0.2051024227839
ESP,SWE,1603621.94241418,0.37716836538096
FIN,SWE,0,0.156482581414565
GBR,SWE,692354.19780974,0.207942647203065
GRC,SWE,1685304.69348387,0.268504860807193
HRV,SWE,996694.41436025,0.296332485500812
EST,DEU,636335.59604634,0.45964919765771
IDN,SWE,8555068.81332628,0.157802348046484
KEN,SWE,5858411.38655788,0.665504739939872
KWT,SWE,3737257.75610654,0.220433568817656
NLD,SWE,437953.48670414,0.169405351293334
NOR,SWE,0,0.16125801178619
NZL,SWE,13221482.5542493,0.39940851951684
PRT,SWE,2058259.03910634,0.297761507329395
SAU,SWE,3173980.88298708,0.232092003189496
SVN,SWE,958174.41695115,0.324102754600032
URY,SWE,11569591.0905425,0.32611615325357
ARE,SVN,3969055.95377069,0.468587349813266
AUT,SVN,0,0.463723430697439
AUS,SVN,12310952.9399798,0.431509989879435
BEL,SVN,669336.44205428,0.534791826215993
BGR,SVN,538710.47603038,0.307993401691239
CAN,SVN,4669214.10352761,0.371402128430533
CHE,SVN,227831.10546939,0.302290386835446
CHL,SVN,10865151.3114204,0.471956210127858
CZE,SVN,200020.04000966,0.461245080228316
DNK,SVN,908225.55454839,0.54967725045756
EST,SVN,1289833.55009249,0.358278917379059
FRA,SVN,431685.90576454,0.54539396108474
HUN,SVN,0,0.444162893395086
IRL,SVN,1568707.69868735,0.354471162818277
ITA,SVN,0,0.545249922645589
JPN,SVN,8416283.82759957,0.361182152613868
LTU,SVN,937419.60738235,0.318726340321007
MUS,SVN,8436116.07618903,0.202761767710637
MEX,SVN,9048227.85419907,0.532125862577507
NGA,SVN,3527621.50522007,0.332932552679445
PER,SVN,9720872.83244628,0.406054457982863
POL,SVN,345509.75501674,0.512741689981096
ROU,SVN,289447.86549476,0.460444982762725
SVK,SVN,143300.93667438,0.477518099432324
USA,SVN,5895775.41048364,0.413651411279509
ZAF,SVN,7653126.38778758,0.451649788710161
ARG,SVK,10810349.2477124,0.340005688367822
BRA,SVK,7812274.1609089,0.291418107825981
COL,SVK,8847606.59514242,0.536463732212066
DEU,SVK,226478.80906608,0.202831037238739
EGY,SVK,1874455.02244594,0.330584782715856
ESP,SVK,1249913.67154471,0.52079892498493
FIN,SVK,1158837.32813865,0.259299979614446
GBR,SVK,1147595.8299104,0.357227365056052
GRC,SVK,778345.48734588,0.318393397910856
HRV,SVK,167909.04714227,0.424076544954674
IDN,SVK,8255598.56519792,0.211560206418619
KEN,SVK,4930619.85188906,0.759836809448912
KWT,SVK,2946906.41239196,0.286665363918299
NLD,SVK,807753.93728036,0.178524420704351
NOR,SVK,1140191.13132596,0.120693288048119
NZL,SVK,15284478.0104653,0.568931759790756
PRT,SVK,1957872.82242248,0.426876610950669
SAU,SVK,2257065.08776667,0.385075519830603
SWE,SVK,721460.00047573,0.21896707239199
SVN,SVK,143300.93667438,0.477518099432324
URY,SVK,11347448.4604313,0.530924408871882
ARE,USA,8883296.3545946,0.411854162701565
AUT,USA,5577349.06721663,0.133871578598242
AUS,USA,7202079.91178269,0.118261181156599
BEL,USA,4942778.9448949,0.281968199628725
BGR,USA,6621210.72591288,0.444034834262567
CAN,USA,0,0.122549748225638
CHE,USA,5403455.87719908,0.366779970399833
CHL,USA,4857258.51071448,0.355083504315713
CZE,USA,5584761.53737688,0.115695709725048
DNK,USA,5043679.4973504,0.329891431211887
EST,USA,5442555.92336885,0.467139335822275
FRA,USA,2163089.8638281,0.31336514412302
HUN,USA,6006370.19097357,0.166292924816533
IRL,USA,4022326.51341149,0.379309302311636
ITA,USA,5490345.41672768,0.333066357383905
JPN,USA,2193587.03347785,0.150545445799838
LTU,USA,5785503.91822071,0.252659652217924
MUS,USA,13422434.1357307,0.354569465007976
MEX,USA,0,0.309023387439635
NGA,USA,7475195.77895183,0.65997461843675
PER,USA,2820906.18716154,0.506754311424948
POL,USA,5518411.68398994,0.247791187251988
ROU,USA,6344192.9488224,0.203097835850497
SVK,USA,5979332.26901285,0.147844070338598
ZAF,USA,11692367.9437871,0.178553869846015
ARE,URY,12739227.7056203,0.282332502916339
AUT,URY,10832861.362084,0.535129022444851
AUS,URY,9492953.46146089,0.418553130248954
BEL,URY,10718582.0118429,0.43272495993973
BGR,URY,11315911.9278092,0.287076994363721
CAN,URY,8232235.29441717,0.393526513248893
CHE,URY,10557898.7284847,0.280590887096547
CHL,URY,1052664.34873279,0.29904504970575
CZE,URY,11175244.2128092,0.517149338064838
DNK,URY,11317587.9141707,0.434297526236307
EST,URY,12191357.8826455,0.256642902267979
FRA,DEU,0,0.146870429621428
FIN,DEU,771460.72614195,0.186261944337455
FRA,URY,3595096.30195851,0.439491585961052
HUN,URY,11210746.6636898,0.433165830700675
IRL,URY,10164836.9186103,0.263833971358005
ITA,URY,10175139.3187623,0.424049161709118
JPN,URY,17459817.2668857,0.398937803042091
LTU,URY,11998142.2342058,0.251732538262263
MUS,URY,10524929.2579866,0.261668550545433
MEX,URY,6203817.86606018,0.416397760519256
NGA,URY,7319482.0164233,0.464764344508701
PER,URY,1823637.05635925,0.192725491214052
POL,URY,11392367.9834797,0.437451524952474
ROU,URY,11419600.0727025,0.410190331101176
SVK,URY,11347448.4604313,0.530924408871882
USA,URY,6595539.16010058,0.44403689783679
ZAF,URY,6464909.7443464,0.439121992724392
ARG,ZAF,6488313.01926728,0.180102225353168
BRA,ZAF,5745153.03656728,0.152453759622987
COL,ZAF,9421794.43206613,0.417810971323307
DEU,ZAF,7915585.70144791,0.112130426589955
EGY,ZAF,4908315.4730577,0.365903198792278
ESP,ZAF,6923615.75890666,0.43147093242209
FIN,ZAF,9133909.90645908,0.163818429866171
GBR,ZAF,8588306.63972952,0.324788049222472
GRC,ZAF,6367161.3503988,0.172997233678096
HRV,ZAF,7270486.24996822,0.383424219116466
IDN,ZAF,7490384.42179462,0.0767991031264305
KEN,ZAF,2144405.31773347,0.809710714904998
KWT,ZAF,5926776.04719181,0.132634163528382
NLD,ZAF,8424896.07718662,0.0854987543110355
NOR,ZAF,9142841.78502924,0.0709823207355858
NZL,ZAF,8022242.86448365,0.470554788801114
PRT,ZAF,7461568.03807214,0.289324883050381
SAU,ZAF,4486472.45456143,0.26050146810576
SWE,ZAF,8745790.58747263,0.188824058752863
SVN,ZAF,7653126.38778758,0.451649788710161
URY,ZAF,6464909.7443464,0.439121992724392
GBR,DEU,296166.49513761,0.318922058805224
GRC,DEU,971229.32247704,0.144340698446763
HRV,DEU,222297.83858535,0.410969100381291
HUN,DEU,220382.00968017,0.099308879829587
IDN,DEU,8815704.13942218,0.0877724597078965
IRL,DEU,821727.20736198,0.350286887375897
ITA,DEU,48730.77443877,0.167599927720527
JPN,DEU,7832762.64941583,0.239196659639417
KEN,DEU,5127887.47407358,0.822057458429671
KWT,DEU,3492874.01004417,0.133658362949547
MEX,DEU,8336602.07368031,0.145854367329465
MUS,DEU,8721559.02539435,0.396162987864563
NGA,DEU,3740031.72837052,0.711996383134007
NLD,DEU,0,0.0486672616312929
NOR,DEU,334369.75659,0.0974001780725654
NZL,DEU,14842563.8124129,0.490399750835115
PER,DEU,9257580.20427014,0.457350334861582
POL,DEU,0,0.0868541603269825
PRT,DEU,1278183.29284097,0.325920971184701
ROU,DEU,558822.32786821,0.0677276413861497
SAU,DEU,2697009.26643355,0.215135584418481
SVK,DEU,226478.80906608,0.202831037238739
SVN,DEU,118517.74311819,0.476673527505288
SWE,DEU,72166.65789399,0.171050895804469
USA,DEU,5117207.0925565,0.17339877932218
URY,DEU,10755641.2678776,0.418065611443448
ZAF,DEU,7915585.70144791,0.112130426589955
URY,LTU,11998142.2342058,0.251732538262263
URY,LVA,12047852.1772577,0.372564237042349
USA,LTU,5785503.9182207,0.252659652217924
USA,LVA,5618035.68513794,0.431338230791428
MUS,LTU,8787602.5630198,0.197270415245862
MUS,LVA,8889360.79055124,0.284485240954774
GBR,LTU,1283038.08012887,0.268826445228097
GBR,LVA,1302657.70934539,0.328619675592872
BRA,LTU,8463459.80657515,0.307590668654726
BRA,LVA,8516589.03453222,0.563674767222203
ARE,LTU,3946566.45819726,0.290728406125795
ARE,LVA,4007326.22127355,0.499236820430336
CHE,LTU,1166344.57625315,0.320468594964406
CHE,LVA,1233843.93226184,0.157850069427298
SWE,LTU,193798.0684979,0.211992258000776
SWE,LVA,145265.88655264,0.340248067936393
ESP,LTU,1917193.88991959,0.359123771335165
ESP,LVA,1981908.97610209,0.503592329868303
ZAF,LTU,8470767.9120055,0.256369933752777
ZAF,LVA,8657398.30351725,0.519967719186844
SVK,LTU,518386.54677214,0.346026417824358
SVK,LVA,727667.99005971,0.486737644090034
SVN,LTU,937419.60738235,0.318726340321007
SVN,LVA,1075591.64335707,0.26011318154492
SAU,LTU,2669734.43229516,0.227074480900202
SAU,LVA,2781918.47178717,0.483296671806735
ROU,LTU,646580.23493588,0.268266076970702
ROU,LVA,823335.09035594,0.507755487967625
PRT,LTU,2481738.77620737,0.212973528255688
PRT,LVA,2528195.08679746,0.51169362158591
POL,LTU,0,0.315465999789488
POL,LVA,185983.5938801,0.552957710873478
PER,LTU,10313533.2397025,0.298320877554961
PER,LVA,10321914.0512969,0.464817378708327
LTU,ARE,3946566.45819726,0.290728406125795
LTU,ESP,1917193.88991959,0.359123771335165
LTU,MUS,8787602.5630198,0.197270415245862
LTU,NLD,915293.45371485,0.287145166570264
LTU,POL,0,0.315465999789488
LTU,PRT,2481738.77620737,0.212973528255688
LTU,SWE,193798.0684979,0.211992258000776
LTU,SVK,518386.54677214,0.346026417824358
LTU,ZAF,8470767.9120055,0.256369933752777
LTU,BRA,8463459.80657515,0.307590668654726
LTU,CHE,1166344.57625315,0.320468594964406
LTU,GBR,1283038.08012887,0.268826445228097
LTU,JPN,7208309.16338641,0.278165638076532
LTU,NGA,4556042.22710938,0.573361496851033
LTU,NOR,644558.80529655,0.276175492641005
LTU,NZL,14482196.0650277,0.292866026797875
LTU,AUT,740558.6469589,0.345437111846021
LTU,AUS,11799743.846997,0.284394114859374
LTU,CHL,11625017.939966,0.283350502659701
LTU,COL,9014159.66065037,0.288560073128783
LTU,CZE,563309.10906111,0.326561599432009
LTU,DEU,455322.63654016,0.278581617255404
NOR,LTU,644558.80529655,0.276175492641005
NOR,LVA,601196.8211838,0.487793033337981
NGA,LTU,4556042.22710938,0.573361496851033
NGA,LVA,4753835.84309651,0.311762551093737
NZL,LTU,14482196.0650277,0.292866026797875
NZL,LVA,14303763.8217063,0.450915978813584
NLD,LTU,915293.45371485,0.287145166570264
NLD,LVA,940853.95439205,0.50668097598912
JPN,LTU,7208309.16338641,0.278165638076532
JPN,LVA,7024807.39235134,0.361145475029771
MEX,LTU,9036399.67920466,0.321812949325611
MEX,LVA,8954580.65331772,0.59002095355934
LVA,BRA,8516589.03453222,0.563674767222203
LVA,CHE,1233843.93226184,0.157850069427298
LVA,GBR,1302657.70934539,0.328619675592872
LVA,ROU,823335.09035594,0.507755487967625
LVA,SAU,2781918.47178717,0.483296671806735
LVA,SVN,1075591.64335707,0.26011318154492
LVA,USA,5618035.68513794,0.431338230791428
LVA,URY,12047852.1772577,0.372564237042349
LVA,ARE,4007326.22127355,0.499236820430336
LVA,ESP,1981908.97610209,0.503592329868303
LVA,MUS,8889360.79055124,0.284485240954774
LVA,SWE,145265.88655264,0.340248067936393
LVA,SVK,727667.99005971,0.486737644090034
LVA,ZAF,8657398.30351725,0.519967719186844
KWT,LTU,3186117.03607218,0.274559318557705
KWT,LVA,3254799.47774888,0.545858320737394
KEN,LTU,5472345.75151461,0.646606643240916
KEN,LVA,5632332.66279199,0.382242364112688
ITA,LTU,1077389.12337335,0.340458321501564
ITA,LVA,1170264.86631171,0.597808683955142
IRL,LTU,1735270.10105303,0.242283331797259
IRL,LVA,1732211.62165703,0.377860594597959
IDN,LTU,8115935.70745206,0.223096797087738
IDN,LVA,8058592.12254167,0.488166325369884
HUN,LTU,614548.73127661,0.274758462529891
HUN,LVA,836119.06950428,0.475995748818434
GRC,LTU,1358093.76728713,0.334099265602518
GRC,LVA,1548512.34912942,0.597366859913962
DEU,LTU,455322.63654016,0.278581617255404
DEU,LVA,495145.63106169,0.504090293456607
FRA,LTU,1116000.03540864,0.340682756767888
FRA,LVA,1173780.40940273,0.598787553899717
FIN,LTU,380336.56831825,0.144904347989239
FIN,LVA,221003.7591255,0.428505016473164
EST,LTU,158194.70643749,0.31836348285317
EST,LVA,0,0.32803241574128
EGY,LTU,2473646.13710136,0.263668074334536
EGY,LVA,2672460.10459665,0.191580977127415
DNK,LTU,366081.90400392,0.351841635150369
DNK,LVA,385281.97801077,0.60450640192364
CZE,LTU,563309.10906111,0.326561599432009
CZE,LVA,678225.88474331,0.470493156147315
HRV,LTU,948137.21067243,0.253323694620961
HRV,LVA,1108312.6139921,0.350776122421481
CHL,LTU,11625017.939966,0.283350502659701
CHL,LVA,11648730.4475239,0.490867933734308
CAN,LTU,3721764.11747786,0.259765002607367
CAN,LVA,3586626.91617782,0.387234151614697
COL,LTU,9014159.66065037,0.288560073128783
COL,LVA,9002874.66159698,0.448074818235141
BGR,LTU,1078326.11799186,0.253750336180102
BGR,LVA,1279238.88218762,0.374673704380465
BEL,LTU,1102358.65890633,0.326826891635793
BEL,LVA,1141459.53605332,0.580226567481265
AUT,LTU,740558.6469589,0.345437111846021
AUT,LVA,864039.55125506,0.458724417010792
AUS,LTU,11799743.846997,0.284394114859374
AUS,LVA,11738680.8551681,0.40562470921502
ARG,LTU,11428495.436084,0.316230516189981
ARG,LVA,11475710.7410776,0.597675347591071
