g1name,g2name,dist,lag
BFA,PER,7289777.31095662,4.47213595499958
BGD,PER,16502803.1416872,3.3166247903554
BGR,PER,10407073.271927,3.87298334620742
BIH,PER,9887253.09810926,4.24264068711928
BOL,PER,0,3
BRA,PER,0,2.64575131106459
BWA,PER,9143631.9833633,6.557438524302
CAN,PER,4705544.12330214,7.54983443527075
CHE,PER,9156554.69748224,5.47722557505166
CHL,PER,0,7.28010988928052
CMR,PER,8738088.22527148,7.74596669241483
COL,PER,0,15.1327459504216
CRI,PER,1215017.22140817,2.23606797749979
CZE,PER,9681557.17265424,3.3166247903554
DNK,PER,9517313.8187556,6.557438524302
DOM,PER,2007831.44244845,9.4339811320566
ECU,PER,0,9.89949493661167
EGY,PER,10616720.9181788,20.5669638012031
ESP,PER,6498186.12255868,3.16227766016838
EST,PER,10372962.0164052,9.64365076099295
FIN,PER,10241632.1118883,7.87400787401181
FRA,PER,1805969.52625315,9.2736184954957
GAB,PER,8624496.13428043,15.4919333848297
GBR,PER,8456770.71622936,9.59166304662544
GHA,PER,7487163.94610843,2.64575131106459
GRC,PER,10174582.0740652,7.81024967590665
GTM,PER,2188050.3935965,3.74165738677394
HKG,PER,17302110.7533864,12.9228479833201
HND,PER,1873625.51467827,13.5277492584687
HRV,PER,9721761.18354152,5.47722557505166
HUN,PER,9933942.82169932,1.73205080756888
IDN,PER,15051751.1886681,1.73205080756888
IND,PER,14873444.0219208,3.74165738677394
IRL,PER,8234515.49109268,11.5758369027902
IRQ,PER,11917293.1708147,10
ISR,PER,11522742.0451272,7.41619848709566
ITA,PER,9182749.20630924,8.24621125123532
JAM,PER,1986307.66220445,1
JOR,PER,11608652.01821,7.93725393319377
JPN,PER,13639934.2106738,6.92820323027551
KAZ,PER,12140442.7535179,4.89897948556636
KEN,PER,11364260.7719545,3.60555127546399
KGZ,PER,14141958.9129861,5
KOR,PER,15042961.990727,22.561028345357
KWT,PER,12724799.5539935,2.44948974278318
LAO,PER,17496265.6364555,4.47213595499958
LBN,PER,11583134.0102861,14.456832294801
LBY,PER,9094452.57276397,2.64575131106459
LKA,PER,16458541.5715857,5.56776436283002
MDA,PER,10724961.3589346,13.6014705087354
MEX,PER,2386637.3766747,14.3527000944073
MLI,PER,6648470.31444518,8.06225774829855
MMR,PER,16755981.3236919,5.3851648071345
MOZ,PER,10233364.1240226,4.24264068711928
MUS,PER,12836445.9178025,12.328828005938
MYS,PER,17731850.6934873,4.12310562561766
NER,PER,7963683.29197172,2.64575131106459
NGA,PER,8140995.88619144,1
NLD,PER,1540252.18855961,7.41619848709566
NOR,PER,9161840.59564411,10.4403065089106
NZL,PER,9664709.79855266,9.53939201416946
OMN,PER,13465017.4139987,11.4891252930761
PAK,PER,14033994.7394525,7.28010988928052
PAN,PER,855573.3175608,4.79583152331272
PHL,PER,16910181.5434984,1.73205080756888
POL,PER,9856630.61512979,4.58257569495584
PRI,PER,2164053.36764405,4.35889894354067
PRT,PER,6127352.5768536,8.06225774829855
PRY,PER,832797.5034104,3.16227766016838
QAT,PER,13215299.4288586,4.12310562561766
ROU,PER,10246548.7060654,2
RWA,PER,10764499.852066,2.44948974278318
SAU,PER,11587466.747748,3.46410161513775
SGP,PER,18008328.0233973,7.41619848709566
SLV,PER,2006439.45735914,3.46410161513775
SVK,PER,10004420.8362446,4
SVN,PER,9720872.83244628,6.2449979983984
SWE,PER,9756755.41164318,9.1104335791443
THA,PER,17681219.8012963,3.3166247903554
TTO,PER,1680842.14483317,5.09901951359278
TUR,PER,10688028.8488772,5.56776436283002
TZA,PER,10711546.057277,5.56776436283002
UGA,PER,10870352.9903487,2.23606797749979
URY,PER,1823637.05635925,5.91607978309962
USA,PER,2820906.18716154,3.3166247903554
VEN,PER,560246.89908157,9.05538513813742
VNM,PER,17423320.5480898,14
ZAF,PER,8701122.42708615,10.770329614269
AFG,PHL,4857549.92687675,3.3166247903554
AGO,PHL,10496519.7638516,14.3178210632764
ARE,PHL,6606630.61188581,8.77496438739212
ARG,PHL,14396483.1972082,9.64365076099295
AUS,PHL,1947891.57411651,7.93725393319377
AUT,PHL,9317885.10336901,5.56776436283002
BEL,PHL,9882254.64517805,6.557438524302
BFA,PHL,12430369.6504566,5.74456264653803
BGD,PHL,2907932.51592957,4.47213595499958
BGR,PHL,8675464.96175019,5.29150262212918
BIH,PHL,9319868.79660445,5.3851648071345
BOL,PHL,17630390.1640752,2
BRA,PHL,16750150.9030027,3.16227766016838
BWA,PHL,10093918.2743072,5.65685424949238
CAN,PHL,8111712.73957833,8.36660026534076
CHE,PHL,9835576.53685319,5.91607978309962
CHL,PHL,13713712.8061037,8.60232526704263
CMR,PHL,11077763.8252067,9
COL,PHL,16020447.6832782,16.3707055437449
CRI,PHL,15356146.8213557,2.82842712474619
CZE,PHL,9148974.03630227,4.69041575982343
DNK,PHL,9123404.88397001,7.74596669241483
DOM,PHL,15255887.9747752,10.6770782520313
ECU,PHL,15696715.5296744,11.1803398874989
EGY,PHL,8603724.51642871,21.8174242292714
ESP,PHL,10585167.6932769,4.12310562561766
EST,PHL,8229629.7149638,10.8627804912002
FIN,PHL,7940308.01697102,9.1104335791443
FRA,PHL,7409909.85537017,10.6301458127346
GAB,PHL,11374025.3469092,16.583123951777
GBR,PHL,9593637.05966618,10.7238052947636
GHA,PHL,12707791.5291234,2
GRC,PHL,8905810.00406385,8.71779788708135
GTM,PHL,14420480.5752727,4.79583152331272
HKG,PHL,780961.9872075,14.2126704035519
HND,PHL,14779813.4735035,14.7648230602334
HRV,PHL,9301541.4074918,6.85565460040104
HUN,PHL,8939561.4337303,2
IDN,PHL,190224.62306515,2.44948974278318
IND,PHL,2542138.38751216,4.79583152331272
IRL,PHL,10273183.4328027,12.4498995979887
IRQ,PHL,7304341.30262245,11.2694276695846
ISR,PHL,8393060.71552264,8.48528137423857
ITA,PHL,9596209.5556332,9.53939201416946
JAM,PHL,15129240.0014459,2.44948974278318
JOR,PHL,8118134.95356584,9.05538513813742
JPN,PHL,426302.16660528,7.54983443527075
KAZ,PHL,4376233.01071064,4.58257569495584
KEN,PHL,8306416.76083707,4
KGZ,PHL,4534774.24525404,6.32455532033676
KOR,PHL,1442056.23624199,23.9582971014219
KWT,PHL,7326118.30769341,2.64575131106459
LAO,PHL,1260243.94585018,5.91607978309962
LBN,PHL,8306057.90295123,15.7480157480236
LBY,PHL,9408206.68137314,3.16227766016838
LKA,PHL,3867704.77973528,6.6332495807108
MDA,PHL,8473650.10043231,14.9666295470958
MEX,PHL,11385172.632164,15.4596248337403
MLI,PHL,11899713.522031,9.2736184954957
MMR,PHL,1946255.22651129,6
MOZ,PHL,8697529.84203444,5
MUS,PHL,7184078.29856601,13.6014705087354
MYS,PHL,53925.44817024,5.29150262212918
NER,PHL,10713962.1966252,2
NGA,PHL,11146331.3211836,1.4142135623731
NLD,PHL,9675203.41794235,7.61577310586391
NOR,PHL,7691725.68369397,11.8321595661992
NZL,PHL,6658403.16072869,10.3923048454133
OMN,PHL,6286937.88851395,12.7671453348037
PAK,PHL,4632241.0719275,8.60232526704263
PAN,PHL,15687513.5789561,4
PER,PHL,16910181.5434984,1.73205080756888
POL,PHL,8669782.66705736,6
PRI,PHL,15531117.4892387,3.46410161513775
PRT,PHL,11254974.6953958,9.48683298050514
PRY,PHL,17483698.7228986,4.35889894354067
QAT,PHL,7078741.54207345,5.47722557505166
ROU,PHL,8541255.11395508,2.23606797749979
RWA,PHL,9608361.69816146,2.64575131106459
SAU,PHL,6721425.35519983,2.23606797749979
SGP,PHL,1610038.74820441,8.60232526704263
SLV,PHL,14805886.6660247,2.23606797749979
SVK,PHL,8920687.52936028,5.19615242270663
SVN,PHL,9445098.12197514,7.61577310586391
SWE,PHL,8201621.2180762,10.0995049383621
THA,PHL,1445268.40464282,4.24264068711928
TTO,PHL,16428853.8764814,5.91607978309962
TUR,PHL,7465383.05036344,6.78232998312527
TZA,PHL,8669376.61207624,5.09901951359278
UGA,PHL,9095851.75825019,2.44948974278318
URY,PHL,16650356.1205418,7.21110255092798
USA,PHL,5573087.52817685,3.46410161513775
VEN,PHL,16097490.9666813,10.3440804327886
VNM,PHL,946043.86762674,15.2643375224737
ZAF,PHL,9810184.14092384,9.4339811320566
AFG,POL,3395087.61899698,6.557438524302
AGO,POL,6000265.75672391,10.0498756211209
ARE,POL,3714511.41651546,4.79583152331272
ARG,POL,10832720.9218819,6.557438524302
AUS,POL,11858275.0086718,7.93725393319377
AUT,POL,144983.3347981,4.35889894354067
BEL,POL,596021.72431212,2.23606797749979
BFA,POL,4183382.5657396,4.35889894354067
BGD,POL,5971203.56088888,4
BGR,POL,531901.42631312,3.46410161513775
BIH,POL,465561.32941013,3.3166247903554
BOL,POL,10166864.4132129,7.21110255092798
BRA,POL,7852732.37010958,5.65685424949238
BWA,POL,7432575.48066348,10.5830052442584
CAN,POL,3830803.93127143,5.47722557505166
CHE,POL,532958.74755184,6.557438524302
CHL,POL,11120013.3365155,5.47722557505166
CMR,POL,4048039.97056913,5.91607978309962
COL,POL,8606184.05127259,11.7473401244707
CRI,POL,9534517.90027339,5.29150262212918
CZE,POL,0,3.16227766016838
DNK,POL,96205.62437652,5.29150262212918
DOM,POL,7859030.4737388,6.48074069840786
ECU,POL,9977617.80579667,6.85565460040104
EGY,POL,1940905.72685904,17.3781471969828
ESP,POL,1286265.80030116,4.35889894354067
EST,POL,395917.33016577,6.78232998312527
FIN,POL,602818.56874829,5.91607978309962
FRA,POL,521604.67573064,5.56776436283002
GAB,POL,5256470.20281325,13.076696830622
GBR,POL,833643.01926971,6.08276253029822
GHA,POL,4597573.69509207,6.78232998312527
GRC,POL,838895.58732148,6.6332495807108
GTM,POL,9255478.419141,3.87298334620742
HKG,POL,8032355.01650046,10.770329614269
HND,POL,9127969.57585251,10.3923048454133
HRV,POL,368747.06208091,1.73205080756888
HUN,POL,76421.02967259,4.69041575982343
IDN,POL,8174676.15103291,4.69041575982343
IND,POL,4348576.87488271,3.87298334620742
IRL,POL,1326858.06119578,8.18535277187245
IRQ,POL,2048481.22722018,7
ISR,POL,2042283.39129827,5.09901951359278
ITA,POL,453652.48130541,5.19615242270663
JAM,POL,8421233.940252,4.24264068711928
JOR,POL,2105309.99605881,5.65685424949238
JPN,POL,7468435.51430969,7.68114574786861
KAZ,POL,1617825.98033851,7.28010988928052
KEN,POL,4980724.80597221,6.32455532033676
KGZ,POL,3627406.23120368,2.82842712474619
KOR,POL,7428648.083042,18.9736659610103
KWT,POL,2946153.18870315,5
LAO,POL,7225660.85471317,3.60555127546399
LBN,POL,1930650.23537142,11.4891252930761
LBY,POL,1790107.35743807,4.24264068711928
LKA,POL,6796354.52761421,4.24264068711928
MDA,POL,290671.38007749,10.1980390271856
MEX,POL,8784380.68113583,11.5325625946708
MLI,POL,3328778.30269405,4.69041575982343
MMR,POL,6442848.72300457,8
MOZ,POL,6836802.27593718,5.91607978309962
MUS,POL,8410438.13003519,9.1104335791443
MYS,POL,8438129.51058119,2.82842712474619
NER,POL,2936047.0347218,5.8309518948453
NGA,POL,3986583.61998907,5.09901951359278
NLD,POL,464806.81491559,8
NOR,POL,570870.60004562,6.92820323027551
NZL,POL,14736581.7957968,8
OMN,POL,3827103.85992798,8.42614977317636
PAK,POL,3814738.04694942,4.24264068711928
PAN,POL,9325923.83778672,9.05538513813742
PER,POL,9856630.61512979,4.58257569495584
PHL,POL,8669782.66705736,6
PRI,POL,7704576.90233076,8.12403840463596
PRT,POL,1907866.70856078,4.69041575982343
PRY,POL,10576757.4869532,4.35889894354067
QAT,POL,3527827.88511313,4
ROU,POL,106582.56936467,4.35889894354067
RWA,POL,5616802.78141031,4.79583152331272
SAU,POL,2280821.82661932,7.14142842854285
SGP,POL,9153040.91962457,5.09901951359278
SLV,POL,9528130.4715759,7.68114574786861
SVK,POL,0,2.23606797749979
SVN,POL,345509.75501674,2
SWE,POL,155804.54295803,7.74596669241483
THA,POL,7198688.21004265,5.29150262212918
TTO,POL,7978060.62319085,4.35889894354067
TUR,POL,838498.42731199,4.24264068711928
TZA,POL,5614363.63421605,9.2736184954957
UGA,POL,5091762.70158808,4.69041575982343
URY,POL,11392367.9834797,5.47722557505166
USA,POL,5518411.68398994,5.09901951359278
VEN,POL,8119942.83674854,5.74456264653803
VNM,POL,7253352.97571562,10.816653826392
ZAF,POL,7942616.1102667,14.7309198626562
AFG,PRI,11807799.838682,5
AGO,PRI,8849509.33592684,15.52417469626
ARE,PRI,11705788.7941977,10.5356537528527
ARG,PRI,4419983.52963297,11.0905365064094
AUS,PRI,14343467.972002,7.68114574786861
AUT,PRI,7403260.70077752,6.85565460040104
BEL,PRI,6907846.49615486,8.42614977317636
BFA,PRI,6457889.24907912,7.28010988928052
BGD,PRI,14283298.8794162,6.6332495807108
BGR,PRI,8439389.80775354,7.21110255092798
BIH,PRI,7901190.68323986,6.85565460040104
BOL,PRI,3076602.93409146,4
BRA,PRI,1520579.64366387,6.32455532033676
BWA,PRI,10256818.994192,5.09901951359278
CAN,PRI,2783349.58171545,8.94427190999916
CHE,PRI,7133732.22637424,6.2449979983984
CHL,PRI,3952638.48880814,10
CMR,PRI,8138243.27370966,11.4455231422596
COL,PRI,732053.58136932,17.606816861659
CRI,PRI,1839980.15599663,5.47722557505166
CZE,PRI,7578526.16126088,6.48074069840786
DNK,PRI,7315247.23987462,8.94427190999916
DOM,PRI,63826.09927542,12.0830459735946
ECU,PRI,2162727.68975601,12.7671453348037
EGY,PRI,8985343.82653455,23.4093998214393
ESP,PRI,4913562.97103129,6.2449979983984
EST,PRI,8129233.80100593,12.1655250605964
FIN,PRI,7954723.35142526,10.4403065089106
FRA,PRI,423969.71575424,12.4498995979887
GAB,PRI,8340050.72123646,18.0831413200251
GBR,PRI,6273370.86465233,11.9582607431014
GHA,PRI,6739874.51367112,2.44948974278318
GRC,PRI,8308687.05975146,9.05538513813742
GTM,PRI,2173571.2576829,5.91607978309962
HKG,PRI,15444412.0074479,15.7480157480236
HND,PRI,1658115.08080989,16.1245154965971
HRV,PRI,7721087.43172897,8.66025403784439
HUN,PRI,7902366.88385623,4.24264068711928
IDN,PRI,16424361.8922817,5.47722557505166
IND,PRI,12734610.1001366,7
IRL,PRI,6048826.57248328,14.3874945699382
IRQ,PRI,10145882.7445262,13
ISR,PRI,9838392.25838477,9.38083151964686
ITA,PRI,7185255.77064748,11.2694276695846
JAM,PRI,875109.13547492,4.47213595499958
JOR,PRI,9899313.33610076,10.4880884817015
JPN,PRI,12287435.0555499,10.2469507659596
KAZ,PRI,9969445.15002333,6.08276253029822
KEN,PRI,10836748.7797535,4.69041575982343
KGZ,PRI,11914357.9934529,8.48528137423857
KOR,PRI,13459623.4078774,25.0998007960223
KWT,PRI,11014495.3510994,5
LAO,PRI,15266848.3815827,8.06225774829855
LBN,PRI,9841233.46377403,17.0880074906351
LBY,PRI,7562768.36600206,5.47722557505166
LKA,PRI,15092589.5607641,8.12403840463596
MDA,PRI,8652096.18681441,16.4924225024706
MEX,PRI,1992099.51351991,16.9410743460974
MLI,PRI,5646523.37820589,11.2249721603218
MMR,PRI,14495903.1966732,7.61577310586391
MOZ,PRI,11088483.9295316,5.56776436283002
MUS,PRI,14017037.8933578,15.0665191733194
MYS,PRI,16819327.7172339,6.92820323027551
NER,PRI,6956711.53732241,3.74165738677394
NGA,PRI,7379781.17338152,4.24264068711928
NLD,PRI,222866.40177335,6.48074069840786
NOR,PRI,6893581.01350141,13.1909059582729
NZL,PRI,11719292.5929961,11.2249721603218
OMN,PRI,11999146.8004315,14.1067359796659
PAK,PRI,12157369.7198533,10.3923048454133
PAN,PRI,1462885.06762494,5.29150262212918
PER,PRI,2164053.36764405,4.35889894354067
PHL,PRI,15531117.4892387,3.46410161513775
POL,PRI,7704576.90233076,8.12403840463596
PRT,PRI,4032181.431512,11.2249721603218
PRY,PRI,4195298.30494738,6.70820393249937
QAT,PRI,11565727.397002,8
ROU,PRI,8228672.94787731,5
RWA,PRI,10530812.7625955,5.19615242270663
SAU,PRI,9974231.17133663,3.87298334620742
SGP,PRI,17522936.7884985,11.2249721603218
SLV,PRI,2166215.156994,3.3166247903554
SVK,PRI,7939354.83955043,7.14142842854285
SVN,PRI,7702610.33834287,9.79795897113271
SWE,PRI,7509601.66494512,10.295630140987
THA,PRI,15410393.0621535,7.34846922834953
TTO,PRI,907809.33977541,7.14142842854285
TUR,PRI,8799926.60093015,7.87400787401181
TZA,PRI,10654942.3359044,5.8309518948453
UGA,PRI,10532192.3006088,5.29150262212918
URY,PRI,5429751.39378873,9.38083151964686
USA,PRI,1504349.3160874,4
VEN,PRI,692219.74487324,11.8743420870379
VNM,PRI,15262099.7213863,16.7630546142402
ZAF,PRI,10193941.1738612,9.32737905308882
AFG,PRT,5752665.89952102,10.6301458127346
AGO,PRT,5078171.69383434,5.91607978309962
ARE,PRT,5611655.88028413,2.23606797749979
ARG,PRT,7565899.58717464,3.60555127546399
AUS,PRT,14081104.6549238,7.93725393319377
AUT,PRT,1393757.44083814,4.79583152331272
BEL,PRT,1213430.37993208,4.79583152331272
BFA,PRT,2505122.23257961,4.79583152331272
BGD,PRT,8442919.46932358,5.65685424949238
BGR,PRT,2337890.99642531,4.89897948556636
BIH,PRT,1810413.20170913,4.58257569495584
BOL,PRT,6496660.65727896,10.8627804912002
BRA,PRT,4397452.37643621,8.60232526704263
BWA,PRT,6850339.01042825,14.3527000944073
CAN,PRT,1930837.6613429,5.29150262212918
CHE,PRT,1100354.76348419,6.85565460040104
CHL,PRT,7468448.18950303,2.82842712474619
CMR,PRT,3424629.37650261,4.12310562561766
COL,PRT,4940544.28491115,7.61577310586391
CRI,PRT,6037331.83975213,7.74596669241483
CZE,PRT,1700204.4618126,5.09901951359278
DNK,PRT,1821931.54940036,3.46410161513775
DOM,PRT,4234622.54330233,2.82842712474619
ECU,PRT,6261313.88501867,3
EGY,PRT,2981214.30622639,13.114877048604
ESP,PRT,0,6.08276253029822
EST,PRT,2675994.46643949,3.16227766016838
FIN,PRT,2778879.36742641,2.64575131106459
FRA,PRT,414573.98569179,2.23606797749979
GAB,PRT,4327098.14055035,9.1104335791443
GBR,PRT,902567.80477378,3.60555127546399
GHA,PRT,2801355.36092026,9.69535971483266
GRC,PRT,2182206.22010498,5.29150262212918
GTM,PRT,6023510.15323515,5.3851648071345
HKG,PRT,10605725.0335443,7.07106781186548
HND,PRT,5705815.88807683,6.16441400296898
HRV,PRT,1645395.37644027,3.3166247903554
HUN,PRT,1865756.46442117,8.48528137423857
IDN,PRT,10514793.1156309,8.36660026534076
IND,PRT,6802010.63194028,5.19615242270663
IRL,PRT,1043799.36576333,10.3440804327886
IRQ,PRT,4026125.50016546,3
ISR,PRT,3735430.349099,3.46410161513775
ITA,PRT,1109053.87978772,1.73205080756888
JAM,PRT,4919786.85843661,7.61577310586391
JOR,PRT,3796418.41863199,2.82842712474619
JPN,PRT,9777945.38553451,9.1104335791443
KAZ,PRT,4134737.47846556,11.7898261225516
KEN,PRT,5575150.07256638,8.24621125123532
KGZ,PRT,6128882.41129538,4.69041575982343
KOR,PRT,9939638.56196337,14.6969384566991
KWT,PRT,4900505.59338701,7.54983443527075
LAO,PRT,9745542.97622448,4.58257569495584
LBN,PRT,3723718.90263043,7.34846922834953
LBY,PRT,1723268.67685871,7.61577310586391
LKA,PRT,8966619.97189784,4.24264068711928
MDA,PRT,2667954.27929695,6.16441400296898
MEX,PRT,5592456.94961377,7.28010988928052
MLI,PRT,1307196.13165565,2.82842712474619
MMR,PRT,8948791.04573862,9.05538513813742
MOZ,PRT,6995061.59854754,7.28010988928052
MUS,PRT,9305380.90565835,5
MYS,PRT,10832653.1115107,5.47722557505166
NER,PRT,2302609.91692153,9.59166304662544
NGA,PRT,2867650.34072889,8.48528137423857
NLD,PRT,1285884.52927665,8.60232526704263
NOR,PRT,2020870.01569627,2.82842712474619
NZL,PRT,14823317.6825262,5.09901951359278
OMN,PRT,5874187.24033108,4.12310562561766
PAK,PRT,6040664.37277247,3.16227766016838
PAN,PRT,5703197.67978024,12.4899959967968
PER,PRT,6127352.5768536,8.06225774829855
PHL,PRT,11254974.6953958,9.48683298050514
POL,PRT,1907866.70856078,4.69041575982343
PRI,PRT,4032181.431512,11.2249721603218
PRY,PRT,7135581.72596343,6.08276253029822
QAT,PRT,5458829.56505597,5.29150262212918
ROU,PRT,2171006.09345753,8.18535277187245
RWA,PRT,5729896.27576822,9
SAU,PRT,3924198.79790395,10.6301458127346
SGP,PRT,11541590.4960918,5.8309518948453
SLV,PRT,6170288.11426911,11.3578166916005
SVK,PRT,1957872.82242248,4.79583152331272
SVN,PRT,1649399.37594594,4.47213595499958
SWE,PRT,2058259.03910634,6.16441400296898
THA,PRT,9682388.86273135,8
TTO,PRT,4248072.88225577,5
TUR,PRT,2671483.13473089,4.24264068711928
TZA,PRT,5768811.1344069,11.916375287813
UGA,PRT,5398159.11218108,7.87400787401181
URY,PRT,8138848.89252713,4.89897948556636
USA,PRT,2978626.85148418,7.74596669241483
VEN,PRT,4390151.44405007,2.23606797749979
VNM,PRT,9779551.5019229,6.557438524302
ZAF,PRT,7461568.03807214,18.6279360101972
AFG,PRY,13631591.8061984,6.6332495807108
AGO,PRY,6848538.91300296,10.770329614269
ARE,PRY,12585571.367742,5.29150262212918
ARG,PRY,0,6
AUS,PRY,10213866.4690774,7.07106781186548
AUT,PRY,10043291.190811,2.82842712474619
BEL,PRY,9836776.51636677,5.29150262212918
BFA,PRY,6532424.57271886,2.44948974278318
BGD,PRY,16203711.2534813,1.73205080756888
BGR,PRY,10733539.5232231,1.73205080756888
BIH,PRY,10349893.7837894,3.16227766016838
BOL,PRY,0,5.74456264653803
BRA,PRY,0,3.3166247903554
BWA,PRY,7368693.27481333,9.21954445729289
CAN,PRY,7007125.46526266,6.85565460040104
CHE,PRY,9754892.34966093,4.69041575982343
CHL,PRY,455352.10805881,4.79583152331272
CMR,PRY,7497409.44796682,4.89897948556636
COL,PRY,1930784.94763627,12.8452325786651
CRI,PRY,3853210.17598997,2.64575131106459
CZE,PRY,10367345.8067701,2.64575131106459
DNK,PRY,10420325.399555,4.35889894354067
DOM,PRY,4276841.04609581,7.28010988928052
ECU,PRY,2481547.21981978,7.61577310586391
EGY,PRY,9971106.13876799,17.9164728671689
ESP,PRY,6819607.69952602,1.4142135623731
EST,PRY,11303965.9929652,7.68114574786861
FIN,PRY,11351776.4863842,5.65685424949238
FRA,PRY,2441023.23627707,7.34846922834953
GAB,PRY,7244678.42608984,12.6491106406735
GBR,PRY,9320879.98760213,8.12403840463596
GHA,PRY,6413222.03374509,4.79583152331272
GRC,PRY,10396989.0429863,6.2449979983984
GTM,PRY,4836880.38442863,3.16227766016838
HKG,PRY,18766013.1887806,10.1488915650922
HND,PRY,4507075.62414083,11.0905365064094
HRV,PRY,10217243.6334767,4.69041575982343
HUN,PRY,10473357.0633114,4.35889894354067
IDN,PRY,15447453.4588974,3.87298334620742
IND,PRY,14152866.1026118,2
IRL,PRY,9202534.32928152,12.2474487139159
IRQ,PRY,11696357.3945676,7.48331477354788
ISR,PRY,11216821.6155501,6.08276253029822
ITA,PRY,9514230.08347162,6
JAM,PRY,4464435.27516462,3.3166247903554
JOR,PRY,11215940.1039758,5.74456264653803
JPN,PRY,16297542.3074073,6.16441400296898
KAZ,PRY,12720712.598268,7.74596669241483
KEN,PRY,9787482.77652283,3.87298334620742
KGZ,PRY,14497066.3643995,3.60555127546399
KOR,PRY,17676730.6555236,20.2731349327133
KWT,PRY,12267369.9566,3.16227766016838
LAO,PRY,17322627.781551,2
LBN,PRY,11380007.9783289,11.8743420870379
LBY,PRY,8802978.30472883,4.35889894354067
LKA,PRY,14730121.1749794,3.87298334620742
MDA,PRY,11265716.0041222,11.1803398874989
MEX,PRY,5056717.48198987,11.8321595661992
MLI,PRY,6146208.06986877,6.08276253029822
MMR,PRY,16563468.0613632,4.35889894354067
MOZ,PRY,8428612.54304422,4.24264068711928
MUS,PRY,11025244.2534195,10
MYS,PRY,16346695.0464085,3.60555127546399
NER,PRY,7278253.8226441,5.19615242270663
NGA,PRY,7035346.50567283,3.60555127546399
NLD,PRY,3593507.04273843,7.54983443527075
NOR,PRY,10465112.0593018,8.42614977317636
NZL,PRY,9839420.19124985,7.54983443527075
OMN,PRY,12448468.3175381,9.16515138991168
PAK,PRY,13590447.3590492,5.56776436283002
PAN,PRY,3471889.200099,7
PER,PRY,832797.5034104,3.16227766016838
PHL,PRY,17483698.7228986,4.35889894354067
POL,PRY,10576757.4869532,4.35889894354067
PRI,PRY,4195298.30494738,6.70820393249937
PRT,PRY,7135581.72596343,6.08276253029822
QAT,PRY,12532859.5197659,2.23606797749979
ROU,PRY,10731715.0976516,4.24264068711928
RWA,PRY,9191345.88757988,5.09901951359278
SAU,PRY,11133257.4730425,6
SGP,PRY,16374652.7945467,6.557438524302
SLV,PRY,4640146.99609707,6.32455532033676
SVK,PRY,10594828.0520068,3.74165738677394
SVN,PRY,10234000.5544296,5.91607978309962
SWE,PRY,10682979.1983581,7.81024967590665
THA,PRY,16487138.4198212,3
TTO,PRY,3268922.66813131,4.24264068711928
TUR,PRY,10867106.4742833,3.87298334620742
TZA,PRY,9092627.04154014,6.557438524302
UGA,PRY,9317054.91178162,3.3166247903554
URY,PRY,286529.38561551,3
USA,PRY,5355093.33567186,4.58257569495584
VEN,PRY,2297358.77523937,7.07106781186548
VNM,PRY,17073892.4897964,11.4891252930761
ZAF,PRY,6911132.02452328,13.3416640641263
AFG,QAT,1013957.68043435,7.54983443527075
AGO,QAT,4749627.36153235,10.6301458127346
ARE,QAT,40126.90659882,5.19615242270663
ARG,QAT,12552074.6904527,6.2449979983984
AUS,QAT,8510077.19288953,7.54983443527075
AUT,QAT,3814776.14646908,3.60555127546399
BEL,QAT,4645887.39930755,4.79583152331272
BFA,QAT,5268154.63925785,3.3166247903554
BGD,QAT,3642106.10228194,2.82842712474619
BGR,QAT,2749961.7154155,2.82842712474619
BIH,QAT,3448570.46822082,3.87298334620742
BOL,QAT,12642096.799411,6.48074069840786
BRA,QAT,9869097.01720056,3.74165738677394
BWA,QAT,5473133.04184676,10
CAN,QAT,7444839.75655527,7.07106781186548
CHE,QAT,4229424.20100363,5.3851648071345
CHL,QAT,13746489.147219,4.69041575982343
CMR,QAT,4011790.408843,4.35889894354067
COL,QAT,12458069.337593,12.5698050899765
CRI,QAT,13621351.5555003,3.16227766016838
CZE,QAT,3798860.32002194,2.44948974278318
DNK,QAT,4341400.10753162,4.47213595499958
DOM,QAT,11799829.5567401,7.21110255092798
ECU,QAT,13582736.9752725,7.41619848709566
EGY,QAT,1454237.49691463,17.4928556845359
ESP,QAT,4564552.66539527,2.64575131106459
EST,QAT,3965972.7230164,7.48331477354788
FIN,QAT,4217531.93360912,5.19615242270663
FRA,QAT,4167794.39467578,6.85565460040104
GAB,QAT,4711623.01158593,12.6885775404495
GBR,QAT,5008214.09049296,7.81024967590665
GHA,QAT,5549618.47696149,5.8309518948453
GRC,QAT,2445914.62878589,7.07106781186548
GTM,QAT,13514906.2563898,3.87298334620742
HKG,QAT,6277931.45984351,9.48683298050514
HND,QAT,13280175.291603,10.8627804912002
HRV,QAT,3470773.88418047,4.12310562561766
HUN,QAT,3455415.64748105,4.89897948556636
IDN,QAT,5102912.87224393,4.24264068711928
IND,QAT,1680015.16745558,2.64575131106459
IRL,QAT,5544748.10801698,11.1803398874989
IRQ,QAT,499488.27614746,7.14142842854285
ISR,QAT,1621221.5946177,6.16441400296898
ITA,QAT,3387015.48741029,5.74456264653803
JAM,QAT,12503253.5838047,4
JOR,QAT,1332493.60114961,5.8309518948453
JPN,QAT,7166243.456566,6.2449979983984
KAZ,QAT,1725366.85170154,8.30662386291807
